transaction_id,fraud_chance,listed_as_suspicious,user_related_suspicion_count,merchant_related_suspicion_count
21321864.0,no evidence,False,0,0
21321875.0,no evidence,False,0,0
21321877.0,no evidence,False,0,0
21321878.0,no evidence,False,0,2
21321879.0,no evidence,False,0,0
21321880.0,no evidence,False,0,0
21321881.0,no evidence,False,0,0
21321882.0,no evidence,False,0,0
21321883.0,no evidence,False,0,0
21321884.0,no evidence,False,0,0
21321876.0,no evidence,False,0,0
21321863.0,no evidence,False,0,0
21321862.0,no evidence,False,0,0
21321861.0,no evidence,False,0,0
21321840.0,no evidence,False,0,0
21321841.0,no evidence,False,0,0
21321842.0,no evidence,False,0,0
21321843.0,no evidence,False,0,0
21321844.0,no evidence,False,0,0
21321846.0,no evidence,False,0,0
21321848.0,no evidence,False,0,0
21321849.0,no evidence,False,0,0
21321850.0,no evidence,False,0,0
21321851.0,no evidence,False,0,2
21321852.0,no evidence,False,0,0
21321853.0,no evidence,False,0,0
21321854.0,no evidence,False,0,0
21321855.0,no evidence,False,0,0
21321856.0,no evidence,False,0,0
21321857.0,no evidence,False,0,0
21321858.0,no evidence,False,0,0
21321859.0,no evidence,False,0,0
21321860.0,no evidence,False,0,0
21321885.0,no evidence,False,0,0
21321838.0,no evidence,False,0,0
21321886.0,no evidence,False,0,0
21321888.0,no evidence,False,0,0
21321914.0,no evidence,False,0,0
21321915.0,no evidence,False,0,0
21321916.0,no evidence,False,0,0
21321917.0,no evidence,False,0,0
21321919.0,no evidence,False,0,0
21321920.0,no evidence,False,0,0
21321921.0,no evidence,False,0,0
21321922.0,no evidence,False,0,0
21321913.0,no evidence,False,0,0
21321923.0,no evidence,False,0,0
21321925.0,no evidence,False,0,0
21321926.0,no evidence,False,0,0
21321927.0,no evidence,False,0,0
21321928.0,no evidence,False,0,0
21321929.0,no evidence,False,0,0
21321930.0,no evidence,False,0,0
21321932.0,no evidence,False,0,2
21321933.0,no evidence,False,0,0
21321924.0,no evidence,False,0,0
21321912.0,no evidence,False,0,0
21321911.0,no evidence,False,0,0
21321910.0,no evidence,False,0,0
21321889.0,no evidence,False,0,0
21321890.0,no evidence,False,0,0
21321891.0,no evidence,False,0,0
21321892.0,no evidence,False,0,0
21321893.0,no evidence,False,0,0
21321894.0,no evidence,False,0,0
21321895.0,no evidence,False,0,0
21321897.0,no evidence,False,0,0
21321898.0,no evidence,False,0,0
21321899.0,no evidence,False,0,0
21321900.0,no evidence,False,0,0
21321901.0,no evidence,False,0,0
21321902.0,no evidence,False,0,0
21321903.0,no evidence,False,0,0
21321904.0,no evidence,False,0,0
21321905.0,no evidence,False,0,0
21321906.0,no evidence,False,0,0
21321907.0,no evidence,False,0,0
21321909.0,no evidence,False,0,0
21321887.0,no evidence,False,0,0
21321837.0,no evidence,False,0,0
21321836.0,no evidence,False,0,0
21321835.0,no evidence,False,0,0
21321765.0,no evidence,False,0,0
21321766.0,no evidence,False,0,0
21321767.0,no evidence,False,0,0
21321768.0,no evidence,False,0,0
21321769.0,no evidence,False,0,0
21321770.0,no evidence,False,0,0
21321771.0,no evidence,False,0,0
21321772.0,no evidence,False,0,0
21321764.0,no evidence,False,0,0
21321773.0,no evidence,False,0,0
21321776.0,no evidence,False,0,0
21321777.0,no evidence,False,0,0
21321778.0,no evidence,False,0,0
21321779.0,no evidence,False,0,0
21321780.0,no evidence,False,0,0
21321782.0,no evidence,False,0,0
21321783.0,no evidence,False,0,0
21321784.0,no evidence,False,0,0
21321774.0,no evidence,False,0,0
21321763.0,no evidence,False,0,0
21321762.0,no evidence,False,0,0
21321761.0,no evidence,False,0,0
21321741.0,no evidence,False,0,0
21321742.0,no evidence,False,0,0
21321743.0,no evidence,False,0,0
21321744.0,no evidence,False,0,4
21321745.0,no evidence,False,0,0
21321746.0,no evidence,False,0,0
21321747.0,no evidence,False,0,0
21321748.0,no evidence,False,0,0
21321749.0,no evidence,False,0,0
21321750.0,no evidence,False,0,0
21321751.0,no evidence,False,0,0
21321752.0,no evidence,False,0,0
21321753.0,no evidence,False,0,0
21321754.0,no evidence,False,0,2
21321755.0,no evidence,False,0,0
21321756.0,no evidence,False,0,0
21321758.0,no evidence,False,0,0
21321759.0,no evidence,False,0,0
21321760.0,no evidence,False,0,0
21321785.0,no evidence,False,0,0
21321786.0,no evidence,False,0,0
21321787.0,no evidence,False,0,0
21321788.0,no evidence,False,0,0
21321813.0,no evidence,False,0,0
21321814.0,no evidence,False,0,0
21321815.0,no evidence,False,0,0
21321816.0,no evidence,False,0,0
21321817.0,no evidence,False,0,0
21321818.0,no evidence,False,0,0
21321819.0,no evidence,False,0,0
21321820.0,no evidence,False,0,0
21321823.0,no evidence,False,0,0
21321824.0,no evidence,False,0,0
21321825.0,no evidence,False,0,0
21321826.0,no evidence,False,0,0
21321827.0,no evidence,False,0,0
21321828.0,no evidence,False,0,0
21321830.0,no evidence,False,0,0
21321831.0,no evidence,False,0,0
21321832.0,no evidence,False,0,0
21321833.0,no evidence,False,0,0
21321834.0,no evidence,False,0,0
21321812.0,no evidence,False,0,0
21321934.0,no evidence,False,0,0
21321811.0,no evidence,False,0,0
21321809.0,no evidence,False,0,0
21321789.0,no evidence,False,0,0
21321790.0,no evidence,False,0,0
21321791.0,no evidence,False,0,0
21321792.0,no evidence,False,0,0
21321793.0,no evidence,False,0,0
21321794.0,no evidence,False,0,0
21321795.0,no evidence,False,0,0
21321797.0,no evidence,False,0,0
21321798.0,no evidence,False,0,0
21321799.0,no evidence,False,0,0
21321800.0,no evidence,False,0,0
21321801.0,no evidence,False,0,0
21321802.0,no evidence,False,0,0
21321803.0,no evidence,False,0,0
21321804.0,no evidence,False,0,0
21321805.0,no evidence,False,0,0
21321806.0,no evidence,False,0,0
21321807.0,no evidence,False,0,0
21321808.0,no evidence,False,0,0
21321810.0,no evidence,False,0,0
21321935.0,no evidence,False,0,0
21321936.0,no evidence,False,0,0
21321937.0,no evidence,False,0,0
21322062.0,no evidence,False,0,0
21322065.0,no evidence,False,0,0
21322066.0,no evidence,False,0,0
21322068.0,no evidence,False,0,0
21322070.0,no evidence,False,0,0
21322071.0,no evidence,False,0,0
21322072.0,no evidence,False,0,0
21322073.0,no evidence,False,0,0
21322060.0,no evidence,False,0,0
21322074.0,no evidence,False,0,0
21322077.0,no evidence,False,0,0
21322078.0,no evidence,False,0,0
21322079.0,no evidence,False,0,0
21322080.0,no evidence,False,0,4
21322081.0,no evidence,False,0,0
21322082.0,no evidence,False,0,0
21322083.0,no evidence,False,0,4
21322085.0,no evidence,False,0,0
21322075.0,no evidence,False,0,0
21322058.0,no evidence,False,0,0
21322057.0,no evidence,False,0,0
21322056.0,no evidence,False,0,0
21322033.0,no evidence,False,0,0
21322034.0,no evidence,False,0,0
21322035.0,no evidence,False,0,0
21322037.0,no evidence,False,0,0
21322039.0,no evidence,False,0,0
21322040.0,no evidence,False,0,0
21322041.0,no evidence,False,0,0
21322042.0,no evidence,False,0,0
21322043.0,no evidence,False,0,0
21322044.0,no evidence,False,0,4
21322045.0,no evidence,False,0,0
21322046.0,no evidence,False,0,0
21322047.0,no evidence,False,0,0
21322048.0,no evidence,False,0,0
21322049.0,no evidence,False,0,0
21322051.0,no evidence,False,0,0
21322052.0,no evidence,False,0,0
21322053.0,no evidence,False,0,0
21322055.0,no evidence,False,0,0
21322086.0,no evidence,False,0,0
21322087.0,no evidence,False,0,0
21322088.0,no evidence,False,0,0
21322089.0,no evidence,False,0,0
21322120.0,no evidence,False,0,0
21322121.0,no evidence,False,0,0
21322122.0,no evidence,False,0,0
21322123.0,no evidence,False,0,0
21322124.0,no evidence,False,0,0
21322125.0,no evidence,False,0,0
21322126.0,no evidence,False,0,0
21322128.0,no evidence,False,0,0
21322130.0,no evidence,False,0,0
21322131.0,no evidence,False,0,0
21322132.0,no evidence,False,0,0
21322133.0,no evidence,False,0,0
21322136.0,no evidence,False,0,0
21322137.0,no evidence,False,0,0
21322138.0,no evidence,False,0,0
21322139.0,no evidence,False,0,0
21322140.0,no evidence,False,0,0
21322141.0,no evidence,False,0,0
21322142.0,no evidence,False,0,2
21322119.0,no evidence,False,0,0
21322032.0,no evidence,False,0,0
21322118.0,no evidence,False,0,0
21322115.0,no evidence,False,0,0
21322091.0,no evidence,False,0,0
21322092.0,no evidence,False,0,0
21322093.0,no evidence,False,0,0
21322094.0,no evidence,False,0,0
21322095.0,no evidence,False,0,0
21322096.0,no evidence,False,0,0
21322099.0,no evidence,False,0,0
21322100.0,no evidence,False,0,0
21322101.0,no evidence,False,0,0
21322102.0,no evidence,False,3,4
21322103.0,no evidence,False,0,2
21322104.0,no evidence,False,0,0
21322106.0,no evidence,False,0,0
21322107.0,no evidence,False,0,0
21322108.0,no evidence,False,0,0
21322109.0,no evidence,False,0,0
21322110.0,no evidence,False,0,0
21322113.0,no evidence,False,0,0
21322114.0,no evidence,False,0,0
21322117.0,no evidence,False,0,0
21321740.0,no evidence,False,0,0
21322031.0,no evidence,False,0,0
21322029.0,no evidence,False,0,0
21321962.0,no evidence,False,0,0
21321963.0,no evidence,False,0,0
21321964.0,no evidence,False,0,0
21321965.0,no evidence,False,0,0
21321966.0,no evidence,False,0,2
21321967.0,no evidence,False,0,0
21321968.0,no evidence,False,0,0
21321969.0,no evidence,False,0,0
21321961.0,no evidence,False,0,0
21321970.0,no evidence,False,0,0
21321972.0,no evidence,False,0,0
21321973.0,no evidence,False,0,0
21321974.0,no evidence,False,0,0
21321975.0,no evidence,False,0,0
21321976.0,no evidence,False,0,0
21321977.0,no evidence,False,0,0
21321978.0,no evidence,False,0,0
21321979.0,no evidence,False,0,0
21321971.0,no evidence,False,0,0
21321960.0,no evidence,False,0,0
21321959.0,no evidence,False,0,0
21321958.0,no evidence,False,0,0
21321938.0,no evidence,False,0,0
21321940.0,no evidence,False,0,0
21321941.0,no evidence,False,0,0
21321942.0,no evidence,False,0,0
21321943.0,no evidence,False,0,0
21321944.0,no evidence,False,0,0
21321945.0,no evidence,False,0,0
21321946.0,no evidence,False,0,0
21321947.0,no evidence,False,0,0
21321948.0,no evidence,False,0,0
21321949.0,no evidence,False,0,0
21321950.0,no evidence,False,0,0
21321951.0,no evidence,False,0,0
21321952.0,no evidence,False,0,0
21321953.0,no evidence,False,0,0
21321954.0,no evidence,False,0,0
21321955.0,no evidence,False,0,2
21321956.0,no evidence,False,0,0
21321957.0,no evidence,False,0,0
21321980.0,no evidence,False,0,0
21321981.0,no evidence,False,0,0
21321982.0,no evidence,False,0,0
21321983.0,no evidence,False,0,0
21322007.0,no evidence,False,0,0
21322008.0,no evidence,False,0,2
21322009.0,no evidence,False,0,0
21322011.0,no evidence,False,0,0
21322012.0,no evidence,False,0,0
21322014.0,no evidence,False,0,0
21322015.0,no evidence,False,0,0
21322016.0,no evidence,False,0,0
21322017.0,no evidence,False,0,0
21322018.0,no evidence,False,0,0
21322019.0,no evidence,False,0,0
21322020.0,no evidence,False,0,0
21322021.0,no evidence,False,0,0
21322022.0,no evidence,False,0,0
21322023.0,no evidence,False,0,0
21322025.0,no evidence,False,0,0
21322026.0,no evidence,False,0,0
21322027.0,no evidence,False,0,0
21322028.0,no evidence,False,0,0
21322006.0,no evidence,False,0,0
21322030.0,no evidence,False,0,0
21322005.0,no evidence,False,0,0
21322003.0,no evidence,False,0,0
21321984.0,no evidence,False,0,0
21321985.0,no evidence,False,0,0
21321986.0,no evidence,False,0,0
21321987.0,no evidence,False,0,0
21321988.0,no evidence,False,0,0
21321989.0,no evidence,False,0,0
21321990.0,no evidence,False,0,0
21321991.0,no evidence,False,0,0
21321992.0,no evidence,False,0,0
21321993.0,no evidence,False,0,0
21321994.0,no evidence,False,0,0
21321995.0,no evidence,False,0,0
21321996.0,no evidence,False,0,0
21323595.0,no evidence,False,0,0
21321998.0,no evidence,False,0,0
21321999.0,no evidence,False,0,0
21322000.0,no evidence,False,0,0
21322001.0,no evidence,False,0,0
21322002.0,no evidence,False,0,0
21322004.0,no evidence,False,0,0
21321304.0,no evidence,False,0,0
21321739.0,no evidence,False,0,0
21321737.0,no evidence,False,0,0
21321432.0,no evidence,False,0,0
21321434.0,no evidence,False,0,0
21321435.0,no evidence,False,0,0
21321436.0,no evidence,False,0,0
21321437.0,no evidence,False,0,0
21321438.0,no evidence,False,0,0
21321439.0,no evidence,False,0,0
21321440.0,no evidence,False,0,0
21321431.0,no evidence,False,0,0
21321441.0,no evidence,False,0,3
21321443.0,no evidence,False,0,0
21321444.0,no evidence,False,0,2
21321445.0,no evidence,False,0,0
21321446.0,no evidence,False,0,0
21321451.0,no evidence,False,0,0
21321454.0,no evidence,False,0,0
21321457.0,no evidence,False,0,0
21321458.0,no evidence,False,0,0
21321442.0,no evidence,False,0,0
21321430.0,no evidence,False,0,0
21321429.0,no evidence,False,0,0
21321428.0,no evidence,False,0,0
21321408.0,no evidence,False,0,0
21321409.0,no evidence,False,0,2
21321410.0,no evidence,False,0,0
21321411.0,no evidence,False,0,0
21321412.0,no evidence,False,0,0
21321413.0,no evidence,False,0,0
21321414.0,no evidence,False,0,0
21321415.0,no evidence,False,0,0
21321416.0,no evidence,False,0,0
21321417.0,no evidence,False,0,0
21321418.0,no evidence,False,2,0
21321419.0,no evidence,False,0,0
21321420.0,no evidence,False,0,0
21321421.0,no evidence,False,0,0
21321422.0,no evidence,False,0,0
21321423.0,no evidence,False,0,0
21321424.0,no evidence,False,0,0
21321425.0,no evidence,False,0,0
21321427.0,no evidence,False,0,0
21321459.0,no evidence,False,0,0
21321407.0,no evidence,False,0,0
21321460.0,no evidence,False,0,0
21321462.0,no evidence,False,0,0
21321504.0,no evidence,False,0,0
21321507.0,no evidence,False,0,0
21321508.0,no evidence,False,0,0
21321509.0,no evidence,False,0,0
21321510.0,no evidence,False,0,0
21321511.0,no evidence,False,0,0
21321512.0,no evidence,False,0,0
21321513.0,no evidence,False,0,0
21321500.0,no evidence,False,0,0
21321514.0,no evidence,False,0,0
21321516.0,no evidence,False,0,0
21321517.0,no evidence,False,0,0
21321518.0,no evidence,False,0,0
21321519.0,no evidence,False,0,0
21321521.0,no evidence,False,0,0
21321522.0,no evidence,False,0,0
21321523.0,no evidence,False,0,0
21321525.0,no evidence,False,0,0
21321515.0,no evidence,False,0,0
21321499.0,no evidence,False,0,0
21321498.0,no evidence,False,0,0
21321497.0,no evidence,False,0,0
21321464.0,no evidence,False,0,0
21321465.0,no evidence,False,0,0
21321468.0,no evidence,False,0,0
21321469.0,no evidence,False,0,0
21321471.0,no evidence,False,0,0
21321473.0,no evidence,False,0,0
21321475.0,no evidence,False,0,0
21321478.0,no evidence,False,0,0
21321479.0,no evidence,False,0,0
21321480.0,no evidence,False,0,0
21321481.0,no evidence,False,0,2
21321482.0,no evidence,False,0,3
21321484.0,no evidence,False,0,0
21321488.0,no evidence,False,0,0
21321489.0,no evidence,False,0,0
21321491.0,no evidence,False,0,0
21321493.0,no evidence,False,0,0
21321495.0,no evidence,False,0,0
21321496.0,no evidence,False,0,0
21321461.0,no evidence,False,0,0
21321406.0,no evidence,False,0,0
21321405.0,no evidence,False,0,0
21321404.0,no evidence,False,0,0
21321333.0,no evidence,False,0,0
21321334.0,no evidence,False,0,0
21321335.0,no evidence,False,0,0
21321337.0,no evidence,False,0,0
21321338.0,no evidence,False,0,0
21321339.0,no evidence,False,0,0
21321341.0,no evidence,False,0,0
21321342.0,no evidence,False,0,0
21321332.0,no evidence,False,0,0
21321343.0,no evidence,False,0,0
21321346.0,no evidence,False,0,0
21321347.0,no evidence,False,0,0
21321348.0,no evidence,False,0,0
21321350.0,no evidence,False,0,0
21321351.0,no evidence,False,0,0
21321352.0,no evidence,False,0,0
21321354.0,no evidence,False,0,0
21321355.0,no evidence,False,0,0
21321344.0,no evidence,False,0,0
21321331.0,no evidence,False,0,0
21321330.0,no evidence,False,0,0
21321328.0,no evidence,False,0,0
21321306.0,no evidence,False,0,0
21321307.0,no evidence,False,0,0
21321308.0,no evidence,False,0,0
21321310.0,no evidence,False,0,0
21321311.0,no evidence,False,0,0
21321312.0,no evidence,False,0,0
21321313.0,no evidence,False,0,0
21321314.0,no evidence,False,0,0
21321315.0,no evidence,False,0,0
21321317.0,no evidence,False,0,0
21321318.0,no evidence,False,0,0
21321319.0,no evidence,False,0,0
21321320.0,no evidence,False,0,0
21321321.0,no evidence,False,0,0
21321322.0,no evidence,False,0,0
21321323.0,no evidence,False,0,0
21321324.0,no evidence,False,0,0
21321326.0,no evidence,False,0,0
21321327.0,no evidence,False,0,0
21321356.0,no evidence,False,0,0
21321357.0,no evidence,False,0,2
21321358.0,no evidence,False,0,0
21321359.0,no evidence,False,0,0
21321384.0,no evidence,False,0,0
21321385.0,no evidence,False,0,0
21321387.0,no evidence,False,0,0
21321388.0,no evidence,False,0,0
21321389.0,no evidence,False,0,0
21321390.0,no evidence,False,0,0
21321391.0,no evidence,False,0,0
21321392.0,no evidence,False,0,0
21321393.0,no evidence,False,0,0
21321394.0,no evidence,False,0,0
21321395.0,no evidence,False,0,0
21321396.0,no evidence,False,0,0
21321397.0,no evidence,False,0,0
21321398.0,no evidence,False,0,0
21321399.0,no evidence,False,0,0
21321400.0,no evidence,False,0,0
21321401.0,no evidence,False,0,0
21321402.0,no evidence,False,0,4
21321403.0,no evidence,False,0,0
21321383.0,no evidence,False,0,0
21321526.0,no evidence,False,0,0
21321381.0,no evidence,False,0,0
21321379.0,no evidence,False,0,0
21321360.0,no evidence,False,0,0
21321361.0,no evidence,False,0,0
21321362.0,no evidence,False,0,0
21321363.0,no evidence,False,0,0
21321364.0,no evidence,False,0,0
21321365.0,no evidence,False,0,0
21321366.0,no evidence,False,0,0
21321367.0,no evidence,False,0,0
21321368.0,no evidence,False,0,0
21321369.0,no evidence,False,0,0
21321370.0,no evidence,False,0,0
21321371.0,no evidence,False,0,0
21321372.0,no evidence,False,0,0
21321373.0,no evidence,False,0,0
21321374.0,no evidence,False,0,0
21321375.0,no evidence,False,0,0
21321376.0,no evidence,False,0,0
21321377.0,no evidence,False,0,0
21321378.0,no evidence,False,0,0
21321380.0,no evidence,False,0,0
21321527.0,no evidence,False,0,0
21321529.0,no evidence,False,0,0
21321530.0,no evidence,False,0,0
21321655.0,no evidence,False,0,0
21321659.0,no evidence,False,0,0
21321661.0,no evidence,False,0,0
21321662.0,no evidence,False,0,0
21321663.0,no evidence,False,0,0
21321664.0,no evidence,False,0,0
21321665.0,no evidence,False,0,0
21321667.0,no evidence,False,0,0
21321654.0,no evidence,False,4,4
21321668.0,no evidence,False,0,0
21321671.0,no evidence,False,0,0
21321672.0,no evidence,False,0,0
21321673.0,no evidence,False,0,0
21321677.0,no evidence,False,0,0
21321678.0,no evidence,False,0,0
21321679.0,no evidence,False,0,0
21321680.0,no evidence,False,0,0
21321681.0,no evidence,False,0,0
21321669.0,no evidence,False,0,0
21321653.0,no evidence,False,0,0
21321652.0,no evidence,False,0,0
21321651.0,no evidence,False,0,0
21321631.0,no evidence,False,0,0
21321632.0,no evidence,False,0,2
21321633.0,no evidence,False,0,0
21321634.0,no evidence,False,0,0
21321635.0,no evidence,False,0,0
21321637.0,no evidence,False,0,0
21321638.0,no evidence,False,0,0
21321639.0,no evidence,False,0,0
21321640.0,no evidence,False,0,0
21321641.0,no evidence,False,0,0
21321642.0,no evidence,False,0,0
21321643.0,no evidence,False,0,0
21321644.0,no evidence,False,0,0
21321645.0,no evidence,False,0,0
21321646.0,no evidence,False,0,0
21321647.0,no evidence,False,0,0
21321648.0,no evidence,False,0,2
21321649.0,no evidence,False,0,0
21321650.0,no evidence,False,0,0
21321682.0,no evidence,False,0,0
21321683.0,no evidence,False,0,0
21321684.0,no evidence,False,0,0
21321685.0,no evidence,False,0,0
21321714.0,no evidence,False,0,0
21321715.0,no evidence,False,0,0
21321716.0,no evidence,False,0,0
21321717.0,no evidence,False,0,0
21321719.0,no evidence,False,0,2
21321720.0,no evidence,False,0,0
21321722.0,no evidence,False,0,0
21321723.0,no evidence,False,0,0
21321724.0,no evidence,False,0,0
21321725.0,no evidence,False,0,0
21321726.0,no evidence,False,0,0
21321727.0,no evidence,False,0,0
21321728.0,no evidence,False,0,0
21321729.0,no evidence,False,0,0
21321730.0,no evidence,False,0,0
21321731.0,no evidence,False,0,0
21321734.0,no evidence,False,0,0
21321735.0,no evidence,False,0,0
21321736.0,no evidence,False,0,0
21321711.0,no evidence,False,0,0
21321630.0,no evidence,False,4,4
21321710.0,no evidence,False,0,0
21321707.0,no evidence,False,0,0
21321686.0,no evidence,False,0,0
21321688.0,no evidence,False,0,0
21321689.0,no evidence,False,0,0
21321690.0,no evidence,False,0,0
21321692.0,no evidence,False,0,0
21321693.0,no evidence,False,0,0
21321694.0,no evidence,False,0,0
21321695.0,no evidence,False,0,0
21321696.0,no evidence,False,0,0
21321697.0,no evidence,False,0,0
21321698.0,no evidence,False,0,0
21321699.0,no evidence,False,0,0
21321700.0,no evidence,False,0,0
21321701.0,no evidence,False,0,0
21321702.0,no evidence,False,0,0
21321703.0,no evidence,False,0,0
21321704.0,no evidence,False,0,0
21321705.0,no evidence,False,0,0
21321706.0,no evidence,False,0,0
21321708.0,no evidence,False,0,0
21321738.0,no evidence,False,0,0
21321629.0,no evidence,False,0,0
21321627.0,no evidence,False,0,0
21321559.0,no evidence,False,0,0
21321560.0,no evidence,False,0,0
21321561.0,no evidence,False,0,0
21321562.0,no evidence,False,0,0
21321563.0,no evidence,False,0,0
21321564.0,no evidence,False,0,0
21321565.0,no evidence,False,0,0
21321566.0,no evidence,False,0,0
21321558.0,no evidence,False,0,0
21321567.0,no evidence,False,0,0
21321569.0,no evidence,False,0,0
21321570.0,no evidence,False,0,0
21321571.0,no evidence,False,0,0
21321572.0,no evidence,False,0,0
21321573.0,no evidence,False,0,0
21321575.0,no evidence,False,0,0
21321576.0,no evidence,False,0,0
21321577.0,no evidence,False,0,0
21321568.0,no evidence,False,0,0
21321557.0,no evidence,False,0,0
21321556.0,no evidence,False,0,0
21321555.0,no evidence,False,0,0
21321531.0,no evidence,False,0,0
21321532.0,no evidence,False,0,0
21321534.0,no evidence,False,0,0
21321535.0,no evidence,False,0,0
21321536.0,no evidence,False,0,0
21321537.0,no evidence,False,0,0
21321538.0,no evidence,False,0,0
21321540.0,no evidence,False,0,0
21321541.0,no evidence,False,0,0
21321543.0,no evidence,False,0,0
21321545.0,no evidence,False,0,0
21321546.0,no evidence,False,0,0
21321548.0,no evidence,False,0,0
21321549.0,no evidence,False,0,0
21321550.0,no evidence,False,0,0
21321551.0,no evidence,False,0,0
21321552.0,no evidence,False,4,13
21321553.0,no evidence,False,0,0
21321554.0,no evidence,False,0,0
21321578.0,no evidence,False,0,0
21321579.0,no evidence,False,0,0
21321580.0,no evidence,False,0,0
21321581.0,no evidence,False,0,0
21321606.0,no evidence,False,0,0
21321607.0,no evidence,False,0,0
21321608.0,no evidence,False,0,0
21321609.0,no evidence,False,0,0
21321610.0,no evidence,False,0,0
21321611.0,no evidence,False,0,0
21321612.0,no evidence,False,0,0
21321613.0,no evidence,False,0,0
21321614.0,no evidence,False,0,0
21321615.0,no evidence,False,0,0
21321617.0,no evidence,False,0,0
21321618.0,no evidence,False,0,0
21321619.0,no evidence,False,0,0
21321620.0,no evidence,False,0,0
21321621.0,no evidence,False,0,0
21321622.0,no evidence,False,0,0
21321624.0,no evidence,False,9,0
21321625.0,no evidence,False,0,0
21321626.0,no evidence,False,0,0
21321605.0,no evidence,False,0,0
21321628.0,no evidence,False,0,0
21321604.0,no evidence,False,0,0
21321602.0,no evidence,False,0,0
21321582.0,no evidence,False,0,0
21321583.0,no evidence,False,0,0
21321584.0,no evidence,False,0,0
21321586.0,no evidence,False,0,0
21321587.0,no evidence,False,0,0
21321588.0,no evidence,False,0,0
21321589.0,no evidence,False,0,0
21321590.0,no evidence,False,0,0
21321591.0,no evidence,False,0,0
21321592.0,no evidence,False,0,0
21321593.0,no evidence,False,0,0
21321594.0,no evidence,False,0,0
21321595.0,no evidence,False,0,0
21321596.0,no evidence,False,0,0
21321597.0,no evidence,False,0,0
21321598.0,no evidence,False,0,0
21321599.0,no evidence,False,0,0
21321600.0,no evidence,False,0,0
21321601.0,no evidence,False,0,0
21321603.0,no evidence,False,0,0
21323596.0,no evidence,False,0,2
